icao,ident,name,municipality,state,latitude_deg,longitude_deg,iso_country,type,point_category,source
SSON,SSON,Fazenda Joalice,TACURU,MS,-23.787222,-55.024722,BR,private_aerodrome,Brasil,ANAC_privados
SSOO,SSOO,Fazenda Pontal da Cachoeira,CAMAPUÃ,MS,-19.430556,-54.295,BR,private_aerodrome,Brasil,ANAC_privados
SSOP,SSOP,Pista Porquinho,ITAITUBA,PA,-5.1788889,-57.621111,BR,private_aerodrome,Brasil,ANAC_privados
SSOQ,SSOQ,Fazenda Barranco Alto,AQUIDAUANA,MS,-19.575,-56.155,BR,private_aerodrome,Brasil,ANAC_privados
SSOR,SSOR,Ages Jacobina,JACOBINA,Bahia,-11.156667,-40.574444,BR,heliport,Brasil,ANAC_helipontos
SSOT,SSOT,Fazenda Saco da Tapera,SÃO ROMÃO,MG,-16.3475,-45.342778,BR,private_aerodrome,Brasil,ANAC_privados
SSOU,SSOU,Aripuanã,ARIPUANÃ,MT,-10.185556,-59.457778,BR,private_aerodrome,Brasil,ANAC_privados
SSOV,SSOV,Icon Alphaville,BARUERI,São Paulo,-23.492778,-46.848056,BR,heliport,Brasil,ANAC_helipontos
SSOW,SSOW,Aeroclube de Frederico Westphalen,FREDERICO WESTPHALEN,RS,-27.3475,-53.403333,BR,private_aerodrome,Brasil,ANAC_privados
SSOX,SSOX,Fazenda Olho D'Água,PEDRO GOMES,MS,-18.269167,-54.593056,BR,private_aerodrome,Brasil,ANAC_privados
SSOY,SSOY,Fazenda Morada do Sol,NOVA MARINGÁ,MT,-12.290556,-57.019167,BR,private_aerodrome,Brasil,ANAC_privados
SSOZ,SSOZ,Fazenda Onça Parda,ANTÔNIO JOÃO,MS,-22.265556,-55.777778,BR,private_aerodrome,Brasil,ANAC_privados
SSPA,SSPA,Fazenda Marajoara,CARIRI DO TOCANTINS,TO,-11.963333,-49.038056,BR,private_aerodrome,Brasil,ANAC_privados
SSPB,SSPB,Fazenda São José do Pontal,RIBAS DO RIO PARDO,MS,-20.651944,-53.598889,BR,private_aerodrome,Brasil,ANAC_privados
SSPC,SSPC,Fazenda Santa Júlia,COCALINHO,MT,-13.731667,-51.34,BR,private_aerodrome,Brasil,ANAC_privados
SSPD,SSPD,Fazenda Paraguá,VILA BELA DA SANTÍSSIMA TRINDADE,MT,-14.766667,-60.033333,BR,private_aerodrome,Brasil,ANAC_privados
SSPE,SSPE,Essência Retiro do Rio Cuiabá,NOBRES,MT,-14.435556,-55.609444,BR,private_aerodrome,Brasil,ANAC_privados
SSPF,SSPF,Fly Village,ALTOS,PI,-5.0702778,-42.510278,BR,private_aerodrome,Brasil,ANAC_privados
SSPH,SSPH,Fazenda Santa Lucia,LUCAS DO RIO VERDE,MT,-12.926944,-56.097222,BR,private_aerodrome,Brasil,ANAC_privados
SSPJ,SSPJ,Pousada Juruena,NOVA BANDEIRANTES,MT,-9.3691667,-58.541389,BR,private_aerodrome,Brasil,ANAC_privados
SSPO,SSPO,APLIC Aviação agrícola II,ITAPORÃ,MS,-22.013611,-54.791944,BR,private_aerodrome,Brasil,ANAC_privados
SSPP,SSPP,FAZENDA ESTREITO E PONTE DE PEDRAS,MONTIVIDIU,GO,-17.266667,-51.218333,BR,private_aerodrome,Brasil,ANAC_privados
SSPQ,SSPQ,Hospital da Polícia Militar,SÃO PAULO,São Paulo,-23.470278,-46.619444,BR,heliport,Brasil,ANAC_helipontos
SSPR,SSPR,Palácio Iguaçu,CURITIBA,Paraná,-25.4125,-49.268333,BR,heliport,Brasil,ANAC_helipontos
SSPU,SSPU,Fazenda São João do Ibiporã,PONTES E LACERDA,MT,-15.785556,-59.636667,BR,private_aerodrome,Brasil,ANAC_privados
SSPV,SSPV,Fazenda Vera,ALCINÓPOLIS,MS,-17.949444,-53.895833,BR,private_aerodrome,Brasil,ANAC_privados
SSPW,SSPW,Fazenda São Paulo,COSTA RICA,MS,-18.105278,-53.1525,BR,private_aerodrome,Brasil,ANAC_privados
SSPX,SSPX,Paraná Moda Park,MARINGÁ,Paraná,-23.4625,-51.993333,BR,heliport,Brasil,ANAC_helipontos
SSPZ,SSPZ,Fazenda Redenção,PIRACICABA,SP,-22.716667,-48.048889,BR,private_aerodrome,Brasil,ANAC_privados
SSQA,SSQA,Fazenda Guaporé,COMODORO,MT,-13.723056,-60.315278,BR,private_aerodrome,Brasil,ANAC_privados
SSQB,SSQB,Fazenda Barrinha,ESPÍRITO SANTO DO PINHAL,São Paulo,-22.123333,-46.798333,BR,heliport,Brasil,ANAC_helipontos
SSQD,SSQD,Fazenda Panamby,QUERÊNCIA,MT,-13.046944,-52.1775,BR,private_aerodrome,Brasil,ANAC_privados
SSQG,SSQG,Fazenda Bom Gosto,RONDON DO PARÁ,PA,-4.8719444,-48.9575,BR,private_aerodrome,Brasil,ANAC_privados
SSQH,SSQH,Hospital Mater Dei,BELO HORIZONTE,Minas Gerais,-19.927778,-43.949722,BR,heliport,Brasil,ANAC_helipontos
SSQI,SSQI,Santa Anastácia I,SORRISO,MT,-12.509167,-55.682222,BR,private_aerodrome,Brasil,ANAC_privados
SSQJ,SSQJ,Fazenda Buriti 10,PARACATU,MG,-16.901944,-46.6175,BR,private_aerodrome,Brasil,ANAC_privados
SSQK,SSQK,Fazenda Gávea,CERQUEIRA CÉSAR,SP,-23.225,-49.179167,BR,private_aerodrome,Brasil,ANAC_privados
SSQL,SSQL,Fazenda La Poveda,FELIXLÂNDIA,MG,-18.852222,-44.918056,BR,private_aerodrome,Brasil,ANAC_privados
SSQM,SSQM,Malibu do Parecis,BRASNORTE,MT,-13.14,-57.599722,BR,private_aerodrome,Brasil,ANAC_privados
SSQN,SSQN,BS Design,FORTALEZA,Ceará,-3.7375,-38.499444,BR,heliport,Brasil,ANAC_helipontos
SSQO,SSQO,Fazenda Sequóia,ANGELÂNDIA,MG,-17.652778,-42.265278,BR,private_aerodrome,Brasil,ANAC_privados
SSQQ,SSQQ,Condomínio CLC,CAMPO GRANDE,MS,-20.340278,-54.590278,BR,private_aerodrome,Brasil,ANAC_privados
SSQR,SSQR,Fazenda Primavera,RIBAS DO RIO PARDO,MS,-21.386111,-53.598056,BR,private_aerodrome,Brasil,ANAC_privados
SSQS,SSQS,Fazenda Brasil,BARRA DO GARÇAS,MT,-15.034167,-52.316944,BR,private_aerodrome,Brasil,ANAC_privados
SSQU,SSQU,Fazenda Alegrete - Retiro Carandá,AQUIDAUANA,MS,-20.064722,-55.701667,BR,private_aerodrome,Brasil,ANAC_privados
SSQV,SSQV,UNICID - Universidade Cidade de São Paulo,SÃO PAULO,São Paulo,-23.536111,-46.559444,BR,heliport,Brasil,ANAC_helipontos
SSQW,SSQW,Royal Palm Plaza,CAMPINAS,São Paulo,-22.936111,-47.072222,BR,heliport,Brasil,ANAC_helipontos
SSQX,SSQX,Frei Caneca Shopping,SÃO PAULO,São Paulo,-23.553889,-46.652778,BR,heliport,Brasil,ANAC_helipontos
SSQY,SSQY,Centro Empresarial de São Paulo,SÃO PAULO,São Paulo,-23.651111,-46.727778,BR,heliport,Brasil,ANAC_helipontos
SSQZ,SSQZ,Mimoso do Oeste,LUÍS EDUARDO MAGALHÃES,BA,-12.106389,-45.895,BR,private_aerodrome,Brasil,ANAC_privados
SSRA,SSRA,Santa Rosa do Purus,SANTA ROSA DO PURUS,AC,-9.4463889,-70.482778,BR,private_aerodrome,Brasil,ANAC_privados
SSRC,SSRC,Fazenda Santa Inês,RIO BRILHANTE,MS,-21.703056,-54.368333,BR,private_aerodrome,Brasil,ANAC_privados
SSRD,SSRD,Restaurante Dalmo,GUARUJÁ,São Paulo,-23.904167,-46.190278,BR,heliport,Brasil,ANAC_helipontos
SSRH,SSRH,Haras Sahara,MATOZINHOS,Minas Gerais,-19.534444,-44.020556,BR,heliport,Brasil,ANAC_helipontos
SSRI,SSRI,Ilhota dos Coqueiros,SALVADOR,Bahia,-12.766389,-38.65,BR,heliport,Brasil,ANAC_helipontos
SSRJ,SSRJ,Fazenda Jacuí,ELDORADO DO SUL,RS,-29.982778,-51.300556,BR,private_aerodrome,Brasil,ANAC_privados
SSRK,SSRK,Campo Alegre de Lourdes,CAMPO ALEGRE DE LOURDES,BA,-9.5136111,-42.995833,BR,private_aerodrome,Brasil,ANAC_privados
SSRL,SSRL,Fazenda Rancho Alegre,RIO VERDE DE MATO GROSSO,MS,-18.794444,-55.246389,BR,private_aerodrome,Brasil,ANAC_privados
SSRM,SSRM,Fazenda Santos Reis,RIO MARIA,PA,-7.4066667,-50.069444,BR,private_aerodrome,Brasil,ANAC_privados
SSRN,SSRN,Serra do Curral,BELO HORIZONTE,Minas Gerais,-19.9525,-43.918333,BR,heliport,Brasil,ANAC_helipontos
SSRO,SSRO,Fazenda Arrojadinho,JABORANDI,BA,-13.923333,-45.547222,BR,private_aerodrome,Brasil,ANAC_privados
SSRP,SSRP,Fazenda Agromaster,MARCELÂNDIA,MT,-10.864167,-54.710278,BR,private_aerodrome,Brasil,ANAC_privados
SSRQ,SSRQ,Reik,GUARUJÁ,São Paulo,-23.960556,-46.1825,BR,heliport,Brasil,ANAC_helipontos
SSRR,SSRR,Fazenda Meu Ranchinho,PEDRO GOMES,MS,-18.218333,-54.58,BR,private_aerodrome,Brasil,ANAC_privados
SSRT,SSRT,Sítio Rosa Mística,MATÃO,São Paulo,-21.536944,-48.504444,BR,heliport,Brasil,ANAC_helipontos
SSRV,SSRV,Riviera,ITAJAÍ,Santa Catarina,-26.9525,-48.639444,BR,heliport,Brasil,ANAC_helipontos
SSRW,SSRW,Fazenda J Campos,PORANGABA,SP,-23.203056,-48.104722,BR,private_aerodrome,Brasil,ANAC_privados
SSRX,SSRX,Recanto da Serra,ITAGUAÍ,Rio de Janeiro,-22.813889,-43.811111,BR,heliport,Brasil,ANAC_helipontos
SSRY,SSRY,Ypê,AMPARO,São Paulo,-22.720556,-46.791667,BR,heliport,Brasil,ANAC_helipontos
SSSA,SSSA,Fazenda Sant'Anna do APA,BELA VISTA,MS,-21.995278,-56.239722,BR,private_aerodrome,Brasil,ANAC_privados
SSSE,SSSE,Jihad Dehaini,ARAUCÁRIA,Paraná,-25.576667,-49.394444,BR,heliport,Brasil,ANAC_helipontos
SSSF,SSSF,Fazenda Frances,ACREÚNA,GO,-17.313333,-50.424722,BR,private_aerodrome,Brasil,ANAC_privados
SSSH,SSSH,Fazenda Santo Inácio,CORUMBÁ,MS,-19.199167,-57.011111,BR,private_aerodrome,Brasil,ANAC_privados
SSSI,SSSI,Fazenda Manto Verde,BAIXA GRANDE DO RIBEIRO,PI,-7.8680556,-45.014722,BR,private_aerodrome,Brasil,ANAC_privados
SSSJ,SSSJ,HSM,BELÉM,Pará,-1.4377778,-48.468611,BR,heliport,Brasil,ANAC_helipontos
SSSK,SSSK,FC,CODÓ,MA,-4.5058333,-43.923611,BR,private_aerodrome,Brasil,ANAC_privados
SSSL,SSSL,Fazenda Santa Luzia,ALTO PARAÍSO,PR,-23.485,-53.786111,BR,private_aerodrome,Brasil,ANAC_privados
SSSM,SSSM,Matheus Lopes Maia da Silva,ITAMARATI,AM,-6.4155556,-68.2575,BR,private_aerodrome,Brasil,ANAC_privados
SSSN,SSSN,Do Açu,SÃO JOÃO DA BARRA,Rio de Janeiro,-21.799167,-41.018889,BR,heliport,Brasil,ANAC_helipontos
SSSO,SSSO,Porto Seco,FEIRA DE SANTANA,Bahia,-12.336389,-38.843333,BR,heliport,Brasil,ANAC_helipontos
SSSP,SSSP,Sítio Primavera,BOM JESUS DO SUL,PR,-26.181944,-53.64,BR,private_aerodrome,Brasil,ANAC_privados
SSSQ,SSSQ,Fazenda Mata Roxa,NOVA AURORA,GO,-18.204722,-48.280556,BR,private_aerodrome,Brasil,ANAC_privados
SSSR,SSSR,Fazenda Serrana,SÃO DESIDÉRIO,BA,-12.999167,-46.001944,BR,private_aerodrome,Brasil,ANAC_privados
SSSU,SSSU,Fazenda Sucuri,RIO VERDE DE MATO GROSSO,MS,-18.875833,-55.060278,BR,private_aerodrome,Brasil,ANAC_privados
SSSV,SSSV,Fazenda Palmitos,NOVA UBIRATÃ,MT,-13.82,-54.753056,BR,private_aerodrome,Brasil,ANAC_privados
SSSW,SSSW,Madeireira,COLNIZA,MT,-9.2391667,-60.336389,BR,private_aerodrome,Brasil,ANAC_privados
SSSX,SSSX,Sierra Wriskey Victor Romeu,PENALVA,Maranhão,-3.2658333,-45.181667,BR,heliport,Brasil,ANAC_helipontos
SSTA,SSTA,Fazenda Santa Cecília II,CORUMBÁ,MS,-18.144722,-56.099444,BR,private_aerodrome,Brasil,ANAC_privados
SSTD,SSTD,Stracci,SÃO DESIDÉRIO,BA,-12.680833,-46.265278,BR,private_aerodrome,Brasil,ANAC_privados
SSTF,SSTF,Fazenda Santa Fé,SANTANA DO ARAGUAIA,PA,-9.575,-50.351111,BR,private_aerodrome,Brasil,ANAC_privados
SSTG,SSTG,Primavera,GOIANIRA,Goiás,-16.541944,-49.407778,BR,heliport,Brasil,ANAC_helipontos
SSTI,SSTI,Fazenda Santa Matilde,PETRÓPOLIS,Rio de Janeiro,-22.267778,-43.002222,BR,heliport,Brasil,ANAC_helipontos
SSTJ,SSTJ,Walter Ewaldo Siegel,TROMBUDO CENTRAL,SC,-27.348611,-49.820556,BR,private_aerodrome,Brasil,ANAC_privados
SSTL,SSTL,Fazenda São Sebastião,SÃO DESIDÉRIO,BA,-13.068333,-46.259167,BR,private_aerodrome,Brasil,ANAC_privados
SSTM,SSTM,Fazenda Santo Antônio,MANICORÉ,AM,-7.7930556,-61.683889,BR,private_aerodrome,Brasil,ANAC_privados
SSTN,SSTN,Soufer Cambui,CAMBUÍ,Minas Gerais,-22.561111,-46.038333,BR,heliport,Brasil,ANAC_helipontos
SSTP,SSTP,Fazenda Baessa,TURVELÂNDIA,GO,-17.974444,-50.318333,BR,private_aerodrome,Brasil,ANAC_privados
SSTQ,SSTQ,Silvestre,PEDRA BRANCA DO AMAPARI,AP,0.85,-51.907222,BR,private_aerodrome,Brasil,ANAC_privados
SSTR,SSTR,Usina CEM,MORRINHOS,GO,-17.936389,-49.241389,BR,private_aerodrome,Brasil,ANAC_privados
SSTS,SSTS,Soteco,CÁCERES,MT,-16.110833,-58.440556,BR,private_aerodrome,Brasil,ANAC_privados
SSTT,SSTT,Lemon Motel,RECIFE,Pernambuco,-8.0747222,-34.905278,BR,heliport,Brasil,ANAC_helipontos
SSTU,SSTU,Fazenda Tujuri,ELDORADO,MS,-23.692778,-54.378611,BR,private_aerodrome,Brasil,ANAC_privados
SSTV,SSTV,Fazenda Diamantino,SINOP,MT,-12.119722,-55.401944,BR,private_aerodrome,Brasil,ANAC_privados
SSTX,SSTX,Fazenda Lagoa dos Patos,RIACHO DOS MACHADOS,MG,-16.193889,-43.0725,BR,private_aerodrome,Brasil,ANAC_privados
SSTY,SSTY,Fazenda Tosana,CABO FRIO,RJ,-22.596944,-42.025,BR,private_aerodrome,Brasil,ANAC_privados
SSTZ,SSTZ,Fazenda Sertãozinho,AQUIDAUANA,MS,-19.287222,-56.135278,BR,private_aerodrome,Brasil,ANAC_privados
SSUA,SSUA,Fazenda Sonora Estância,SONORA,MS,-17.640556,-54.756111,BR,private_aerodrome,Brasil,ANAC_privados
SSUB,SSUB,HBR,OSASCO,São Paulo,-23.478611,-46.781111,BR,heliport,Brasil,ANAC_helipontos
SSUC,SSUC,Célia Neuza,SANTA BÁRBARA DO PARÁ,PA,-1.1691667,-48.210556,BR,private_aerodrome,Brasil,ANAC_privados
SSUD,SSUD,Fazenda Serra Dourada,ITAITUBA,PA,-5.7163889,-56.435278,BR,private_aerodrome,Brasil,ANAC_privados
SSUE,SSUE,Helicentro Ribeirão Preto,RIBEIRÃO PRETO,São Paulo,-21.210278,-47.77,BR,heliport,Brasil,ANAC_helipontos
SSUF,SSUF,Rede D'Or São Luiz Anália Franco,SÃO PAULO,São Paulo,-23.548889,-46.558333,BR,heliport,Brasil,ANAC_helipontos
SSUG,SSUG,Full Gauge,CANOAS,Rio Grande do Sul,-29.955,-51.173889,BR,heliport,Brasil,ANAC_helipontos
SSUH,SSUH,Helinorte,SÃO PAULO,São Paulo,-23.415,-46.580556,BR,heliport,Brasil,ANAC_helipontos
SSUI,SSUI,Fazenda Novo Horizonte,SANTA FÉ DO ARAGUAIA,TO,-7.0969444,-48.760278,BR,private_aerodrome,Brasil,ANAC_privados
SSUK,SSUK,Fazenda Menina,ITAPURA,SP,-20.64,-51.476667,BR,private_aerodrome,Brasil,ANAC_privados
SSUL,SSUL,Ultraleve Clube de Curitiba,SÃO JOSÉ DOS PINHAIS,PR,-25.477778,-49.154722,BR,private_aerodrome,Brasil,ANAC_privados
SSUN,SSUN,Terminal Petrobrás de Guarulhos,GUARULHOS,São Paulo,-23.470556,-46.447222,BR,heliport,Brasil,ANAC_helipontos
SSUP,SSUP,Hospital Santa Joana,RECIFE,Pernambuco,-8.0525,-34.898056,BR,heliport,Brasil,ANAC_helipontos
SSUQ,SSUQ,Fazenda Terra Morena,CORRENTINA,BA,-13.203611,-45.253889,BR,private_aerodrome,Brasil,ANAC_privados
SSUR,SSUR,Fazenda Rio Fontoura,SÃO FÉLIX DO ARAGUAIA,MT,-11.564722,-52.257222,BR,private_aerodrome,Brasil,ANAC_privados
SSUS,SSUS,Uniggel Sementes - Fazenda Santa Maria,COSTA RICA,MS,-18.413056,-52.895556,BR,private_aerodrome,Brasil,ANAC_privados
SSUT,SSUT,Usinas Itamarati,NOVA OLÍMPIA,MT,-14.776389,-57.188333,BR,private_aerodrome,Brasil,ANAC_privados
SSUW,SSUW,Fazenda Palmeiras,CENTENÁRIO DO SUL,PR,-22.775278,-51.504167,BR,private_aerodrome,Brasil,ANAC_privados
SSUX,SSUX,Usina Biopalma Moju,MOJU,Pará,-2.2330556,-48.860278,BR,heliport,Brasil,ANAC_helipontos
SSUY,SSUY,Fazenda Fundão,PARACATU,MG,-17.415,-46.660278,BR,private_aerodrome,Brasil,ANAC_privados
SSUZ,SSUZ,Disco,RIO DE JANEIRO,Rio de Janeiro,-22.980556,-43.231944,BR,heliport,Brasil,ANAC_helipontos
SSVA,SSVA,Fazenda Visa Estância,LADÁRIO,MS,-19.0625,-57.629167,BR,private_aerodrome,Brasil,ANAC_privados
SSVB,SSVB,Fazenda Ventura IV,SÃO DESIDÉRIO,BA,-13.135,-46.166111,BR,private_aerodrome,Brasil,ANAC_privados
SSVC,SSVC,Fazenda Vazante,AQUIDAUANA,MS,-20.063333,-56.161667,BR,private_aerodrome,Brasil,ANAC_privados
SSVE,SSVE,Fazenda Cerro Verde,TACURU,MS,-23.814444,-55.057222,BR,private_aerodrome,Brasil,ANAC_privados
SSVF,SSVF,Vila do Farol,BOMBINHAS,Santa Catarina,-27.149167,-48.498333,BR,heliport,Brasil,ANAC_helipontos
SSVG,SSVG,Condomínio Fly Vila Resort,GUAPÉ,MG,-20.761111,-45.986111,BR,private_aerodrome,Brasil,ANAC_privados
SSVH,SSVH,Henri Dunant,SÃO PAULO,São Paulo,-23.627222,-46.698611,BR,heliport,Brasil,ANAC_helipontos
SSVJ,SSVJ,Fazenda São João,ALCINÓPOLIS,MS,-17.936111,-53.904722,BR,private_aerodrome,Brasil,ANAC_privados
SSVM,SSVM,Fazenda Savannah,COCOS,BA,-14.699167,-45.829722,BR,private_aerodrome,Brasil,ANAC_privados
SSVO,SSVO,Usina de Monções,MONÇÕES,SP,-20.869444,-50.129722,BR,private_aerodrome,Brasil,ANAC_privados
SSVP,SSVP,Fazenda São Joaquim,CONCEIÇÃO DA BARRA,ES,-18.264167,-39.866389,BR,private_aerodrome,Brasil,ANAC_privados
SSVQ,SSVQ,Vila do Carvalho,OURO PRETO,Minas Gerais,-20.370278,-43.706389,BR,heliport,Brasil,ANAC_helipontos
SSVR,SSVR,Adão Veríssimo,ITINGA DO MARANHÃO,MA,-4.3763889,-47.438056,BR,private_aerodrome,Brasil,ANAC_privados
SSVS,SSVS,Fazenda Sucuri,RIO BRILHANTE,MS,-21.692222,-54.7675,BR,private_aerodrome,Brasil,ANAC_privados
SSVT,SSVT,Aníbal,RUSSAS,CE,-4.8283333,-37.942778,BR,private_aerodrome,Brasil,ANAC_privados
SSVU,SSVU,Fazenda Serra do Cabral,FRANCISCO DUMONT,MG,-17.698056,-44.347778,BR,private_aerodrome,Brasil,ANAC_privados
SSVV,SSVV,Fazenda Garimpinho,FIGUEIRÃO,MS,-18.719167,-54.300833,BR,private_aerodrome,Brasil,ANAC_privados
SSVW,SSVW,Fazenda Galera,CONQUISTA D'OESTE,MT,-14.516944,-59.556667,BR,private_aerodrome,Brasil,ANAC_privados
SSVX,SSVX,Valeu Boi Leilões,RIO MARIA,PA,-7.3016667,-50.031111,BR,private_aerodrome,Brasil,ANAC_privados
SSVY,SSVY,Fazenda Três Barras,PITANGUEIRAS,SP,-20.937778,-48.173333,BR,private_aerodrome,Brasil,ANAC_privados
SSWB,SSWB,COOPADF,BRASÍLIA,DF,-16.014444,-47.558056,BR,private_aerodrome,Brasil,ANAC_privados
SSWC,SSWC,CEMIG,BELO HORIZONTE,Minas Gerais,-19.928889,-43.950556,BR,heliport,Brasil,ANAC_helipontos
SSWD,SSWD,Plaza II,SÃO PAULO,São Paulo,-23.611111,-46.696111,BR,heliport,Brasil,ANAC_helipontos
SSWE,SSWE,Fazenda Fortaleza,BOA VISTA DO INCRA,RS,-28.9325,-53.425278,BR,private_aerodrome,Brasil,ANAC_privados
SSWF,SSWF,Fazenda Cachoeirinha,RIBAS DO RIO PARDO,MS,-20.313889,-53.768056,BR,private_aerodrome,Brasil,ANAC_privados
SSWG,SSWG,Fazenda Galiléia,BAIXA GRANDE DO RIBEIRO,PI,-9.0491667,-45.330833,BR,private_aerodrome,Brasil,ANAC_privados
SSWH,SSWH,Dr. Emílio Fehr (ex-Fazenda Agropecuária Rossignolo),SÃO CARLOS,SP,-21.906667,-47.821111,BR,private_aerodrome,Brasil,ANAC_privados
SSWI,SSWI,Fazenda Vovô Ernesto,NOVA MUTUM,MT,-13.311389,-55.901389,BR,private_aerodrome,Brasil,ANAC_privados
SSWJ,SSWJ,Studart,FORTIM,Ceará,-4.4572222,-37.794722,BR,heliport,Brasil,ANAC_helipontos
SSWK,SSWK,Fazenda Cuelhambi,ANGÉLICA,MS,-21.998056,-54.068611,BR,private_aerodrome,Brasil,ANAC_privados
SSWL,SSWL,Luiz Aragão,TIANGUÁ,CE,-3.74,-41.023333,BR,private_aerodrome,Brasil,ANAC_privados
SSWM,SSWM,Fazenda Platô Azul,TIROS,MG,-18.847778,-45.865,BR,private_aerodrome,Brasil,ANAC_privados
SSWN,SSWN,Fazenda Cayman,SÃO FÉLIX DO ARAGUAIA,MT,-11.540556,-51.724444,BR,private_aerodrome,Brasil,ANAC_privados
SSWO,SSWO,Fazenda Santa Paula,COMODORO,MT,-14.016944,-60.056667,BR,private_aerodrome,Brasil,ANAC_privados
SSWP,SSWP,Palmares,DELFINÓPOLIS,MG,-20.282222,-46.945278,BR,private_aerodrome,Brasil,ANAC_privados
SSWQ,SSWQ,Fazenda Guanandi,CORUMBÁ,MS,-18.870833,-56.216389,BR,private_aerodrome,Brasil,ANAC_privados
SSWR,SSWR,Fazenda Campana,RIO BRILHANTE,MS,-21.895556,-54.293889,BR,private_aerodrome,Brasil,ANAC_privados
SSWT,SSWT,Fazenda Vaticano,NIOAQUE,MS,-21.283889,-56.120556,BR,private_aerodrome,Brasil,ANAC_privados
SSWU,SSWU,SEMENTES UMBU,SÃO LUIZ GONZAGA,RS,-28.385,-54.743333,BR,private_aerodrome,Brasil,ANAC_privados
SSWV,SSWV,Fazenda Vista Alegre,SÃO FÉLIX DO XINGU,PA,-9.6463889,-51.913333,BR,private_aerodrome,Brasil,ANAC_privados
SSWW,SSWW,VR Aviation,SALVADOR,Bahia,-12.981667,-38.468889,BR,heliport,Brasil,ANAC_helipontos
SSWX,SSWX,Fazenda Rio Xingú,SANTA CRUZ DO XINGU,MT,-10.135556,-52.558056,BR,private_aerodrome,Brasil,ANAC_privados
SSWY,SSWY,Two Towers,SÃO LUÍS,Maranhão,-2.4894444,-44.295556,BR,heliport,Brasil,ANAC_helipontos
SSWZ,SSWZ,Fazenda Dona Neném,PRESIDENTE OLEGÁRIO,MG,-18.509444,-46.273889,BR,private_aerodrome,Brasil,ANAC_privados
SSXA,SSXA,Asas do MS,FÁTIMA DO SUL,MS,-22.338611,-54.558333,BR,private_aerodrome,Brasil,ANAC_privados
SSXB,SSXB,Fazenda Água Boa Maricultura,ITAPORANGA D'AJUDA,SE,-11.118611,-37.208889,BR,private_aerodrome,Brasil,ANAC_privados
SSXC,SSXC,Fazenda Laguna Porã,PORTO MURTINHO,MS,-21.848056,-57.621389,BR,private_aerodrome,Brasil,ANAC_privados
SSXD,SSXD,Tobias Bacci,SARANDI,RS,-27.980556,-52.864444,BR,private_aerodrome,Brasil,ANAC_privados
SSXE,SSXE,Monumental Business,SÃO CAETANO DO SUL,São Paulo,-23.614444,-46.569167,BR,heliport,Brasil,ANAC_helipontos
SSXF,SSXF,Fátima do Sul,FÁTIMA DO SUL,MS,-22.361389,-54.551389,BR,private_aerodrome,Brasil,ANAC_privados
SSXG,SSXG,Fazenda Guanabara,PARANAPOEMA,PR,-22.661667,-52.142222,BR,private_aerodrome,Brasil,ANAC_privados
SSXH,SSXH,Manoel da Silva Rocha,BRUMADO,BA,-14.255278,-41.8175,BR,private_aerodrome,Brasil,ANAC_privados
SSXI,SSXI,Komprão Itapema,ITAPEMA,Santa Catarina,-27.129444,-48.613056,BR,heliport,Brasil,ANAC_helipontos
SSXK,SSXK,Kartódromo Ayrton Senna,SÃO PAULO,São Paulo,-23.703056,-46.6925,BR,heliport,Brasil,ANAC_helipontos
SSXL,SSXL,Chendel,ATIBAIA,São Paulo,-23.165278,-46.575,BR,heliport,Brasil,ANAC_helipontos
SSXN,SSXN,Aéreo Amazônia,ALTAMIRA,PA,-8.2983333,-55.114722,BR,private_aerodrome,Brasil,ANAC_privados
SSXO,SSXO,Pousada das Águias,PRESIDENTE CASTELO BRANCO,PR,-23.290556,-52.129167,BR,private_aerodrome,Brasil,ANAC_privados
SSXP,SSXP,Fazenda Sete Barras,RIBEIRÃO CASCALHEIRA,MT,-12.561389,-51.694444,BR,private_aerodrome,Brasil,ANAC_privados
SSXR,SSXR,Fazenda Nobel Pará,SANTANA DO ARAGUAIA,PA,-8.9777778,-50.368611,BR,private_aerodrome,Brasil,ANAC_privados
SSXS,SSXS,Sidel,ARACI,BA,-11.155,-39.068611,BR,private_aerodrome,Brasil,ANAC_privados
SSXT,SSXT,Cristal,BORÁ,SP,-22.182222,-50.493056,BR,private_aerodrome,Brasil,ANAC_privados
SSXW,SSXW,Fazenda São Paulo,IVINHEMA,MS,-22.295556,-53.848889,BR,private_aerodrome,Brasil,ANAC_privados
SSXY,SSXY,Fazenda Rainha da Serra,URUÇUÍ,PI,-7.9427778,-44.383611,BR,private_aerodrome,Brasil,ANAC_privados
SSXZ,SSXZ,Fazenda Santa Terezinha,NOVA ROMA,GO,-14.034167,-46.9825,BR,private_aerodrome,Brasil,ANAC_privados
SSYA,SSYA,Fazenda Tropical,SÃO LUIZ DO NORTE,GO,-14.878056,-49.195556,BR,private_aerodrome,Brasil,ANAC_privados
SSYB,SSYB,Fazenda Bela Manhã,SANTA CLARA D'OESTE,SP,-20.017778,-50.8925,BR,private_aerodrome,Brasil,ANAC_privados
SSYC,SSYC,Santa Gertrudes,ITAPETININGA,São Paulo,-23.653889,-48.163333,BR,heliport,Brasil,ANAC_helipontos
SSYD,SSYD,Nova Ponte,NOVA PONTE,MG,-19.198889,-47.727778,BR,private_aerodrome,Brasil,ANAC_privados
